shortOperatorName,lineName,backgroundColor,textColor,borderColor,shape,wikidataQid,GTFSAgencyID,GTFSAgencyName
hsl,349B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,349BK,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,400,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,413,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,415N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,431,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,431B,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,431N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,433,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,434,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,436N,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,443,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,443K,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,444,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,444T,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,445,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,446,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,447,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,499X,#0074bf,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
hsl,500,#ca4000,#ffffff,,rectangle-rounded-corner,,HSL,Helsingin seudun liikenne
